beef,nut snack,1
mayonnaise,specialty cheese,1
liquor,specialty cheese,1
liquor,mayonnaise,1
mayonnaise,nut snack,1
liquor,nut snack,1
dishes,nut snack,1
canned fish,frozen fruits,1
dental care,frozen fruits,1
dog food,kitchen towels,1
berries,dental care,1
dental care,syrup,1
finished products,oil,1
dish cleaner,frozen meals,1
dish cleaner,popcorn,1
grapes,skin care,1
ready soups,whipped/sour cream,1
ice cream,ready soups,1
mustard,skin care,1
bathroom cleaner,brown bread,1
bathroom cleaner,sugar,1
light bulbs,meat,1
liquor (appetizer),processed cheese,1
light bulbs,white bread,1
frozen fruits,pork,1
frozen fruits,soft cheese,1
frozen fruits,pastry,1
frozen fruits,waffles,1
dishes,potted plants,1
baking powder,zwieback,1
liquor,nuts/prunes,1
rolls/buns,rubbing alcohol,1
rubbing alcohol,soda,1
long life bakery product,syrup,1
canned beer,rubbing alcohol,1
candy,rubbing alcohol,1
cling film/bags,rubbing alcohol,1
condensed milk,curd cheese,1
abrasive cleaner,condensed milk,1
curd cheese,roll products,1
bathroom cleaner,pasta,1
frozen potato products,tidbits,1
specialty bar,tidbits,1
frozen fish,rum,1
frozen fish,liquor (appetizer),1
citrus fruit,cream,1
cream,frozen fish,1
brown bread,cream,1
cream,margarine,1
cream,pet care,1
cream,nut snack,1
chocolate,cream,1
cream,female sanitary products,1
cream,house keeping products,1
nut snack,pet care,1
female sanitary products,pet care,1
chocolate,nut snack,1
canned beer,snack products,1
pet care,seasonal products,1
jam,seasonal products,1
beverages,vinegar,1
fish,semi-finished bread,1
fish,kitchen utensil,1
kitchen utensil,other vegetables,1
kitchen utensil,semi-finished bread,1
chocolate,kitchen utensil,1
misc. beverages,potato products,1
photo/film,potato products,1
photo/film,potted plants,1
nuts/prunes,turkey,1
butter,nuts/prunes,1
decalcifier,herbs,1
decalcifier,sweet spreads,1
candy,dog food,1
house keeping products,liquor,1
baking powder,specialty vegetables,1
specialty vegetables,white wine,1
butter,soap,1
herbs,liquor,1
canned fruit,house keeping products,1
ready soups,sugar,1
candy,nut snack,1
chewing gum,zwieback,1
cocoa drinks,flower (seeds),1
butter milk,condensed milk,1
condensed milk,syrup,1
spread cheese,syrup,1
house keeping products,specialty cheese,1
cake bar,liver loaf,1
canned vegetables,cookware,1
skin care,specialty chocolate,1
dishes,soap,1
cocoa drinks,sausage,1
soda,toilet cleaner,1
misc. beverages,prosecco,1
misc. beverages,toilet cleaner,1
cleaner,white wine,1
dental care,white wine,1
prosecco,toilet cleaner,1
soft cheese,zwieback,1
soups,zwieback,1
specialty vegetables,zwieback,1
newspapers,specialty vegetables,1
nuts/prunes,processed cheese,1
canned fruit,specialty bar,1
shopping bags,tidbits,1
semi-finished bread,sparkling wine,1
instant coffee,jam,1
cleaner,packaged fruit/vegetables,1
dental care,packaged fruit/vegetables,1
chocolate marshmallow,meat,1
berries,chocolate marshmallow,1
frozen meals,white wine,1
flower (seeds),spread cheese,1
grapes,vinegar,1
decalcifier,potato products,1
herbs,kitchen towels,1
chocolate,ready soups,1
bags,whole milk,1
bags,tidbits,1
bags,rolls/buns,1
UHT-milk,nut snack,1
nut snack,salt,1
condensed milk,frozen dessert,1
flour,kitchen towels,1
artif. sweetener,vinegar,1
cream cheese,rum,1
baking powder,condensed milk,1
kitchen towels,salt,1
softener,waffles,1
dishes,ketchup,1
bathroom cleaner,frozen dessert,1
bathroom cleaner,salty snack,1
artif. sweetener,whipped/sour cream,1
bathroom cleaner,domestic eggs,1
condensed milk,herbs,1
herbs,white wine,1
candles,salt,1
fish,male cosmetics,1
packaged fruit/vegetables,semi-finished bread,1
butter milk,honey,1
beef,flower soil/fertilizer,1
flower soil/fertilizer,herbs,1
flour,flower soil/fertilizer,1
cling film/bags,flower soil/fertilizer,1
make up remover,yogurt,1
bottled water,make up remover,1
hygiene articles,make up remover,1
cookware,hard cheese,1
salt,skin care,1
canned vegetables,skin care,1
frozen dessert,potato products,1
salad dressing,turkey,1
meat,rubbing alcohol,1
beverages,pet care,1
frozen potato products,zwieback,1
curd cheese,specialty bar,1
specialty fat,syrup,1
liver loaf,soap,1
bathroom cleaner,dish cleaner,1
bathroom cleaner,hygiene articles,1
cake bar,pet care,1
canned vegetables,softener,1
dental care,frozen potato products,1
honey,waffles,1
frankfurter,snack products,1
liver loaf,photo/film,1
baby cosmetics,pip fruit,1
baby cosmetics,dessert,1
baby cosmetics,sliced cheese,1
baby cosmetics,white bread,1
baby cosmetics,coffee,1
baby cosmetics,long life bakery product,1
baking powder,honey,1
baking powder,red/blush wine,1
newspapers,snack products,1
candles,frozen potato products,1
frozen meals,soap,1
frozen dessert,soap,1
UHT-milk,skin care,1
hair spray,white bread,1
ketchup,soups,1
grapes,liquor,1
meat spreads,waffles,1
mustard,potato products,1
potato products,waffles,1
soap,waffles,1
chocolate marshmallow,soap,1
ham,vinegar,1
cleaner,salt,1
cleaner,jam,1
decalcifier,frozen dessert,1
grapes,organic products,1
finished products,ice cream,1
cake bar,liquor (appetizer),1
liquor (appetizer),skin care,1
seasonal products,skin care,1
newspapers,organic products,1
dishes,packaged fruit/vegetables,1
fish,spread cheese,1
artif. sweetener,ready soups,1
packaged fruit/vegetables,rum,1
abrasive cleaner,rum,1
chicken,nuts/prunes,1
nuts/prunes,spread cheese,1
Instant food products,nuts/prunes,1
Instant food products,frozen potato products,1
brandy,sweet spreads,1
ham,packaged fruit/vegetables,1
flower (seeds),potato products,1
red/blush wine,vinegar,1
beverages,liqueur,1
cake bar,liqueur,1
dental care,flour,1
brown bread,cocoa drinks,1
cocoa drinks,flour,1
cocoa drinks,seasonal products,1
flower soil/fertilizer,photo/film,1
flower (seeds),mayonnaise,1
cleaner,seasonal products,1
cleaner,potted plants,1
frozen fish,softener,1
softener,specialty fat,1
cling film/bags,softener,1
organic products,pork,1
artif. sweetener,organic products,1
berries,sparkling wine,1
grapes,nuts/prunes,1
cream,grapes,1
nuts/prunes,soft cheese,1
mustard,nuts/prunes,1
dental care,nuts/prunes,1
cream,onions,1
cream,soft cheese,1
cream,pastry,1
cream,mustard,1
cream,dental care,1
curd cheese,turkey,1
turkey,vinegar,1
frozen dessert,meat spreads,1
dish cleaner,instant coffee,1
grapes,toilet cleaner,1
misc. beverages,specialty vegetables,1
sauces,skin care,1
rum,skin care,1
processed cheese,skin care,1
kitchen towels,long life bakery product,1
baby food,sausage,1
baby food,finished products,1
baby food,pip fruit,1
baby food,dessert,1
baby food,butter milk,1
baby food,yogurt,1
baby food,soft cheese,1
baby food,frozen vegetables,1
baby food,white bread,1
baby food,pastry,1
baby food,soups,1
baby food,fruit/vegetable juice,1
baby food,salty snack,1
baby food,waffles,1
baby food,cake bar,1
cocoa drinks,hamburger meat,1
meat,red/blush wine,1
dish cleaner,pet care,1
cookware,onions,1
frozen potato products,pudding powder,1
brandy,pasta,1
light bulbs,pasta,1
chocolate,light bulbs,1
male cosmetics,processed cheese,1
ketchup,male cosmetics,1
chicken,tidbits,1
baking powder,tidbits,1
tidbits,white wine,1
baby cosmetics,cake bar,1
flour,liver loaf,1
liver loaf,specialty fat,1
candles,ham,1
beverages,specialty fat,1
cream cheese,skin care,1
pasta,skin care,1
skin care,specialty fat,1
cereals,finished products,1
canned beer,whisky,1
cookware,frankfurter,1
brandy,cookware,1
cookware,male cosmetics,1
house keeping products,popcorn,1
canned beer,curd cheese,1
baking powder,jam,1
canned vegetables,cleaner,1
dental care,turkey,1
dental care,dishes,1
canned vegetables,rice,1
newspapers,organic sausage,1
specialty bar,vinegar,1
grapes,ketchup,1
butter milk,ketchup,1
cream cheese,light bulbs,1
female sanitary products,packaged fruit/vegetables,1
finished products,hair spray,1
hair spray,spread cheese,1
hair spray,waffles,1
hair spray,specialty chocolate,1
brandy,female sanitary products,1
detergent,female sanitary products,1
decalcifier,long life bakery product,1
skin care,sweet spreads,1
canned fruit,detergent,1
sausage,snack products,1
dessert,snack products,1
berries,decalcifier,1
decalcifier,pastry,1
liver loaf,organic sausage,1
sauces,softener,1
processed cheese,softener,1
decalcifier,softener,1
pet care,pickled vegetables,1
mayonnaise,tea,1
canned fruit,coffee,1
canned fruit,tea,1
candles,canned fruit,1
salad dressing,salt,1
bottled beer,salad dressing,1
bottled beer,pudding powder,1
candles,photo/film,1
candles,cooking chocolate,1
flower (seeds),turkey,1
hygiene articles,sauces,1
flower (seeds),sauces,1
pickled vegetables,rubbing alcohol,1
flower (seeds),rubbing alcohol,1
female sanitary products,vinegar,1
cooking chocolate,salty snack,1
canned vegetables,grapes,1
snack products,tea,1
organic sausage,pickled vegetables,1
UHT-milk,salad dressing,1
dog food,liver loaf,1
roll products,rum,1
coffee,rum,1
frozen fish,syrup,1
artif. sweetener,dog food,1
cling film/bags,specialty vegetables,1
frozen meals,snack products,1
frozen vegetables,ready soups,1
popcorn,ready soups,1
citrus fruit,flower soil/fertilizer,1
flower soil/fertilizer,whipped/sour cream,1
curd cheese,semi-finished bread,1
flower soil/fertilizer,semi-finished bread,1
cat food,flower soil/fertilizer,1
seasonal products,softener,1
flower soil/fertilizer,seasonal products,1
condensed milk,cookware,1
beverages,frozen potato products,1
artif. sweetener,house keeping products,1
liquor,onions,1
kitchen towels,mustard,1
cream cheese,syrup,1
cat food,syrup,1
baking powder,kitchen towels,1
frozen dessert,mayonnaise,1
female sanitary products,frozen dessert,1
frozen dessert,nuts/prunes,1
light bulbs,nuts/prunes,1
light bulbs,sweet spreads,1
red/blush wine,syrup,1
popcorn,red/blush wine,1
jam,specialty chocolate,1
chewing gum,dog food,1
beverages,tidbits,1
dental care,tidbits,1
female sanitary products,specialty vegetables,1
brandy,herbs,1
herbs,skin care,1
candy,pudding powder,1
pudding powder,shopping bags,1
beef,whisky,1
root vegetables,whisky,1
butter,whisky,1
artif. sweetener,dishes,1
meat,specialty fat,1
condensed milk,sparkling wine,1
salty snack,sparkling wine,1
hair spray,onions,1
bottled water,hair spray,1
pet care,rice,1
red/blush wine,tea,1
jam,zwieback,1
chocolate marshmallow,dishes,1
dish cleaner,specialty fat,1
hard cheese,honey,1
light bulbs,salt,1
coffee,nuts/prunes,1
condensed milk,liquor (appetizer),1
grapes,organic sausage,1
liquor (appetizer),soft cheese,1
chocolate marshmallow,tidbits,1
artif. sweetener,cling film/bags,1
onions,rubbing alcohol,1
chewing gum,red/blush wine,1
dessert,liquor (appetizer),1
bathroom cleaner,dessert,1
chocolate marshmallow,jam,1
jam,light bulbs,1
bathroom cleaner,light bulbs,1
beverages,potato products,1
chocolate marshmallow,kitchen towels,1
berries,cookware,1
cookware,flower (seeds),1
rum,salty snack,1
liquor (appetizer),spread cheese,1
grapes,honey,1
dessert,honey,1
honey,specialty chocolate,1
ice cream,rice,1
rice,sweet spreads,1
hair spray,long life bakery product,1
dental care,specialty cheese,1
curd,specialty vegetables,1
dog food,meat,1
meat,rum,1
frozen dessert,turkey,1
cooking chocolate,onions,1
cooking chocolate,sliced cheese,1
hard cheese,rum,1
frozen meals,rum,1
dog food,frozen dessert,1
cooking chocolate,frozen dessert,1
rice,rum,1
cooking chocolate,rice,1
oil,rum,1
decalcifier,mustard,1
chewing gum,ketchup,1
hygiene articles,meat spreads,1
canned fish,decalcifier,1
liquor,white wine,1
butter,specialty vegetables,1
sliced cheese,specialty fat,1
liquor (appetizer),sliced cheese,1
mayonnaise,specialty vegetables,1
frozen potato products,specialty vegetables,1
instant coffee,rice,1
liquor (appetizer),rice,1
instant coffee,specialty vegetables,1
liquor (appetizer),specialty vegetables,1
chocolate,specialty vegetables,1
house keeping products,specialty vegetables,1
dishes,softener,1
canned beer,frozen fruits,1
brandy,ham,1
nuts/prunes,oil,1
baking powder,nuts/prunes,1
male cosmetics,nuts/prunes,1
male cosmetics,specialty cheese,1
chocolate,male cosmetics,1
finished products,frozen fish,1
dental care,potted plants,1
hard cheese,red/blush wine,1
brandy,frozen fish,1
meat spreads,vinegar,1
meat spreads,oil,1
meat spreads,soups,1
candles,meat spreads,1
UHT-milk,tea,1
sparkling wine,white wine,1
chocolate,curd cheese,1
soft cheese,tidbits,1
softener,sugar,1
condensed milk,pet care,1
herbs,spread cheese,1
dog food,spread cheese,1
frozen fish,vinegar,1
cereals,liver loaf,1
kitchen towels,liver loaf,1
ketchup,syrup,1
ketchup,skin care,1
hamburger meat,salad dressing,1
salad dressing,whole milk,1
frozen chicken,salty snack,1
liqueur,yogurt,1
baking powder,liqueur,1
nut snack,popcorn,1
cocoa drinks,red/blush wine,1
pet care,specialty chocolate,1
rice,specialty bar,1
dog food,soft cheese,1
condensed milk,specialty bar,1
ham,sound storage medium,1
frozen potato products,sound storage medium,1
cat food,sound storage medium,1
soda,sound storage medium,1
candy,sound storage medium,1
shopping bags,sound storage medium,1
hard cheese,organic sausage,1
long life bakery product,organic sausage,1
detergent,organic sausage,1
dish cleaner,processed cheese,1
flower soil/fertilizer,processed cheese,1
canned fruit,finished products,1
canned fruit,onions,1
butter milk,ready soups,1
dental care,herbs,1
chocolate marshmallow,toilet cleaner,1
rum,white wine,1
flower (seeds),rum,1
roll products,specialty bar,1
baby cosmetics,chicken,1
condensed milk,seasonal products,1
nut snack,pickled vegetables,1
pickled vegetables,red/blush wine,1
jam,vinegar,1
flower (seeds),frozen fish,1
meat spreads,roll products,1
chocolate marshmallow,turkey,1
bottled water,nuts/prunes,1
nuts/prunes,softener,1
hygiene articles,nuts/prunes,1
flour,softener,1
sliced cheese,toilet cleaner,1
pickled vegetables,toilet cleaner,1
bathroom cleaner,butter milk,1
cleaner,dog food,1
cleaner,specialty bar,1
whisky,whole milk,1
cake bar,kitchen towels,1
Instant food products,canned vegetables,1
beverages,semi-finished bread,1
decalcifier,grapes,1
bathroom cleaner,chewing gum,1
make up remover,pip fruit,1
detergent,make up remover,1
red/blush wine,roll products,1
chocolate marshmallow,pet care,1
frozen dessert,specialty cheese,1
honey,pork,1
canned vegetables,chocolate marshmallow,1
nut snack,specialty chocolate,1
pip fruit,prosecco,1
frozen chicken,pork,1
dessert,frozen chicken,1
frozen chicken,frozen meals,1
coffee,frozen chicken,1
dental care,frozen chicken,1
frozen chicken,newspapers,1
frozen meals,specialty fat,1
pudding powder,specialty fat,1
pickled vegetables,specialty fat,1
frankfurter,make up remover,1
ready soups,white bread,1
baking powder,ready soups,1
frozen dessert,liquor (appetizer),1
softener,specialty cheese,1
brandy,potted plants,1
dish cleaner,seasonal products,1
specialty fat,white wine,1
dish cleaner,potted plants,1
cream,spread cheese,1
canned fish,cream,1
candy,zwieback,1
seasonal products,zwieback,1
oil,organic products,1
organic products,waffles,1
coffee,snack products,1
curd cheese,potato products,1
baking powder,potato products,1
oil,photo/film,1
brandy,butter,1
brandy,red/blush wine,1
brandy,sparkling wine,1
salad dressing,semi-finished bread,1
abrasive cleaner,semi-finished bread,1
frankfurter,kitchen utensil,1
kitchen utensil,pip fruit,1
Instant food products,kitchen utensil,1
decalcifier,pip fruit,1
light bulbs,whipped/sour cream,1
decalcifier,spread cheese,1
curd cheese,decalcifier,1
ice cream,light bulbs,1
baking powder,decalcifier,1
decalcifier,salty snack,1
decalcifier,light bulbs,1
cleaner,spices,1
cleaner,sweet spreads,1
cereals,chocolate marshmallow,1
artif. sweetener,canned fruit,1
canned fruit,mustard,1
candy,softener,1
artif. sweetener,beef,1
cereals,roll products,1
cereals,oil,1
artif. sweetener,cereals,1
artif. sweetener,jam,1
artif. sweetener,bottled beer,1
artif. sweetener,potted plants,1
mustard,potted plants,1
cereals,soups,1
jam,soups,1
seasonal products,white wine,1
hair spray,newspapers,1
liquor,oil,1
finished products,spices,1
chocolate marshmallow,spices,1
detergent,spices,1
cooking chocolate,specialty chocolate,1
cooking chocolate,male cosmetics,1
UHT-milk,finished products,1
finished products,organic products,1
roll products,specialty cheese,1
organic products,roll products,1
baking powder,organic products,1
chewing gum,organic products,1
flower (seeds),organic products,1
canned vegetables,chewing gum,1
flower (seeds),potted plants,1
bathroom cleaner,packaged fruit/vegetables,1
liquor,popcorn,1
cake bar,salt,1
potted plants,white wine,1
candles,spices,1
dog food,vinegar,1
canned vegetables,flower soil/fertilizer,1
